rule,style,score,pos,t_trades,t_win_rate,t_avg_return,t_median_return,t_total_compound,t_best,t_worst,m_months,m_avg_month_pct,m_median_month_pct,m_pct_months_ge_20,m_pct_months_gt_0,m_best_month_pct,m_worst_month_pct,m_months_ge_20
FMR_mfi13<30_pb<=0.25_none_both_h4_mid0_s0.07,mean_rev,8.67,2,746,55.76407506702413,3.2122410211622805,1.457933504520459,1057762332.4572417,100.0,-50.0,91,2.12,1.28,6.6,54.9,35.13,-31.94,6
FMR_mfi6<25_pb<=0.25_none_none_h4_mid1_s0.1,mean_rev,8.66,2,2558,55.863956215793586,1.729467360784941,1.243625376780222,11262173347.203302,100.0,-50.0,91,1.75,0.74,3.3,56.0,40.86,-24.93,3
FMR_mfi6<25_pb<=0.15_bw40_none_h2_mid1_s0.07,mean_rev,8.66,2,864,48.379629629629626,0.6882773930809177,-0.36780470757045713,655.4487448941572,100.0,-34.98292711270018,89,1.16,0.98,1.1,55.1,20.54,-20.37,1
FMR_mfi6<25_pb<=0.15_bw40_none_h2_mid0_s0.07,mean_rev,8.66,2,864,48.379629629629626,0.6882773930809177,-0.36780470757045713,655.4487448941572,100.0,-34.98292711270018,89,1.16,0.98,1.1,55.1,20.54,-20.37,1
FMR_mfi14<25_pb<=0.15_bw40_none_h4_mid1_s0.07,mean_rev,8.64,2,152,58.55263157894737,2.4104919160011016,1.442888541061793,1733.110543635678,41.80929095354524,-19.303797468354432,81,1.27,0.0,0.0,48.1,18.72,-11.9,0
FSQ_mfi6>=50_brk1_mup0_h4_s0.08,squeeze_break,8.61,2,982,43.9918533604888,1.8864348791644905,-1.1875865782763284,972481.8493186913,100.0,-34.57364341085272,90,1.9,1.04,7.8,53.3,31.45,-22.98,7
FMR_mfi6<25_pb<=0.15_none_none_h4_mid1_s0.07,mean_rev,8.6,1,2139,54.74520804114073,1.5406831529265683,1.0698552548772833,2540726.4721626,100.0,-50.0,91,3.83,-0.08,8.8,49.5,115.52,-25.84,8
FMR_mfi6<25_pb<=0.25_none_pb_up_h4_mid1_s0.1,mean_rev,8.59,2,742,61.32075471698113,2.4009331520520307,2.2580594572527035,23322506.54385391,100.0,-50.0,90,1.64,2.04,2.2,54.4,55.87,-39.04,2
FMR_mfi13<30_pb<=0.15_bw40_none_h4_mid0_s0.07,mean_rev,8.58,1,360,55.833333333333336,2.762019678901786,1.3943628533077068,99968.86084364135,100.0,-50.0,89,2.01,0.31,2.2,50.6,48.28,-19.87,2
FWALK_mfi14>=60_pb>=0.8_mup0_h2,band_walk,8.57,2,3283,49.10143161742309,1.9126039126994072,-0.1519118940346953,2.326176444898891e+18,100.0,-50.0,91,2.64,0.13,8.8,51.6,38.77,-19.71,8
FMR_mfi14<25_pb<=0.25_bw40_none_h4_mid0_s0.1,mean_rev,8.57,2,199,54.773869346733676,2.6492481783771575,0.9049817517667424,4780.5521472797,51.80503800952485,-22.854291417165673,83,1.34,0.0,2.4,47.0,27.05,-10.61,2
FMR_mfi6<20_pb<=0.25_squeeze_none_h4_mid0_s0.07,mean_rev,8.57,2,305,47.868852459016395,0.49014257064729444,-0.35778100807124513,-91.37117554379518,72.84974684373167,-50.0,90,1.95,0.91,4.4,57.8,24.55,-26.01,4
FWALK_mfi6>=50_pb>=0.85_mup1_h4,band_walk,8.56,2,2672,46.74401197604791,2.677773143387448,-0.7729140586831162,5.645499188143018e+19,100.0,-50.0,91,2.16,1.72,6.6,54.9,45.01,-33.51,6
FSQ_mfi6>=50_brk1_mup1_h4_s0.12,squeeze_break,8.54,1,889,44.31946006749156,1.9333881411377287,-1.1194029850746245,382366.29197950225,100.0,-34.57364341085272,90,3.77,0.83,8.9,52.2,100.0,-32.07,8
FMR_mfi14<25_pb<=0.25_bw40_none_h4_mid0_s0.07,mean_rev,8.53,2,199,54.773869346733676,2.6230409894410074,0.8547008547008517,4643.302326437174,51.80503800952485,-19.303797468354432,83,1.42,0.0,2.4,48.2,27.05,-11.9,2
FMR_mfi6<20_pb<=0.25_squeeze_none_h2_mid1_s0.1,mean_rev,8.52,2,309,48.22006472491909,0.5442595723575795,-0.2304075765784952,-31.82805537537019,65.39999211782248,-38.653366583541136,90,1.17,0.62,1.1,53.3,31.84,-16.56,1
FMR_mfi6<20_pb<=0.25_squeeze_none_h2_mid0_s0.1,mean_rev,8.52,2,309,48.22006472491909,0.5442595723575795,-0.2304075765784952,-31.82805537537019,65.39999211782248,-38.653366583541136,90,1.17,0.62,1.1,53.3,31.84,-16.56,1
FMR_mfi13<30_pb<=0.25_none_pb_up_h4_mid0_s0.07,mean_rev,8.51,2,991,55.29767911200807,2.8553956614400215,1.1428689648781631,15746058092.590347,100.0,-50.0,91,1.83,0.48,5.5,51.6,37.27,-21.17,5
FMR_mfi13<30_pb<=0.25_none_pb_up_h3_mid0_s0.07,mean_rev,8.51,2,998,55.11022044088176,2.5623076030846117,1.0461184523436695,3578227288.773828,100.0,-50.0,90,2.23,0.25,4.4,50.0,82.77,-20.35,4
FSQ_mfi6>=50_brk0_mup1_h4_s0.08,squeeze_break,8.51,1,1709,46.16734932709187,1.9518732288339768,-0.7448748736083588,2097869053.9834545,100.0,-50.0,90,3.62,0.39,11.1,51.1,100.0,-27.09,10
FMR_mfi13<30_pb<=0.15_bw40_none_h3_mid1_s0.1,mean_rev,8.51,1,362,56.62983425414365,1.8754698120956173,1.2776066730705415,8386.096255260136,100.0,-50.0,89,0.96,1.01,1.1,53.9,26.46,-22.92,1
FMR_mfi14<25_pb<=0.25_none_both_h4_mid0_s0.07,mean_rev,8.51,1,447,55.48098434004475,3.186054986967686,1.886801456739362,1905189.434252567,81.3989239046887,-50.0,91,1.69,0.76,5.5,56.0,55.5,-25.36,5
FMR_mfi14<25_pb<=0.25_bw40_none_h3_mid0_s0.07,mean_rev,8.5,2,199,54.2713567839196,1.8572146953135422,0.6179775280898969,1238.0544171114573,61.36919315403424,-19.303797468354432,83,1.26,0.0,2.4,50.6,28.77,-12.06,2
FSQ_mfi14>=55_brk1_mup1_h2_s0.12,squeeze_break,8.48,2,848,45.16509433962264,1.5858613625357965,-0.8291339184644364,91235.67128190341,100.0,-34.57364341085272,90,2.08,0.84,6.7,55.6,32.95,-24.37,6
FMR_mfi6<25_pb<=0.25_bw40_none_h4_mid0_s0.1,mean_rev,8.46,2,1054,52.56166982922201,1.4717357792850736,0.5669941590376371,56184.67182795398,100.0,-50.0,89,1.47,1.26,2.2,59.6,23.73,-29.95,2
FMR_mfi6<30_pb<=0.25_bw40_none_h3_mid1_s0.07,mean_rev,8.46,2,1375,53.45454545454545,1.1189051978571183,0.8793917435892862,40168.22998067981,100.0,-50.0,89,2.27,0.83,4.5,53.9,83.81,-27.96,4
FMR_mfi14<25_pb<=0.25_bw40_none_h4_mid1_s0.07,mean_rev,8.46,2,199,58.291457286432156,1.964916890468325,1.4508929601461995,1691.389094445315,41.80929095354524,-19.303797468354432,83,1.23,0.0,0.0,47.0,19.54,-11.9,0
FMR_mfi13<25_pb<=0.0_none_none_h4_mid1_s0.07,mean_rev,8.44,2,400,55.75,0.988659275953452,1.2746427364928814,-89.3926472257773,99.33862433862434,-50.0,89,1.73,0.52,2.2,53.9,25.23,-22.63,2
FMR_mfi14<25_pb<=0.25_bw40_none_h4_mid1_s0.1,mean_rev,8.43,2,199,58.291457286432156,1.980314654591566,1.5936075248787818,1700.4506941803982,41.80929095354524,-22.854291417165673,83,0.98,0.0,0.0,45.8,19.54,-9.93,0
FMR_mfi6<25_pb<=0.15_bw40_none_h4_mid1_s0.07,mean_rev,8.41,2,834,52.99760191846523,1.1418548143423748,0.8339128419100561,6249.527101141406,100.0,-50.0,89,1.13,0.88,4.5,57.3,24.75,-23.39,4
FSQ_mfi6>=50_brk1_mup1_h2_s0.08,squeeze_break,8.39,1,893,45.016797312430015,1.445597258081666,-0.8108108108108136,56172.89277662677,100.0,-34.57364341085272,90,4.78,0.27,12.2,50.0,98.67,-32.43,11
FMR_mfi6<20_pb<=0.0_none_none_h4_mid1_s0.1,mean_rev,8.38,2,896,55.35714285714286,1.754326996072097,1.2307808831326206,6574.375294341826,99.33862433862434,-50.0,91,0.87,1.33,3.3,62.6,21.49,-30.06,3
FMR_mfi14<25_pb<=0.0_bw40_none_h3_mid0_s0.1,mean_rev,8.38,2,78,62.82051282051282,2.600838420871331,2.131589377371401,458.17454731688383,32.60272184943116,-12.489453536060303,81,0.87,0.0,1.2,39.5,23.53,-8.19,1
FMR_mfi14<30_pb<=0.25_squeeze_none_h3_mid0_s0.1,mean_rev,8.37,2,146,54.109589041095894,3.069390209962802,1.4050035615165823,2968.5061807139987,80.29505332165698,-22.87581699346405,88,1.23,0.04,1.1,50.0,36.53,-12.55,1
FMR_mfi6<30_pb<=0.0_none_none_h3_mid0_s0.07,mean_rev,8.36,2,1148,53.31010452961672,0.7506547120623983,0.7630202848183942,-99.42520754683528,100.0,-50.0,91,1.38,0.92,4.4,53.8,41.48,-23.88,4
FMR_mfi6<20_pb<=0.15_none_none_h3_mid0_s0.1,mean_rev,8.35,2,1889,52.56749602964531,1.1848024970711077,0.6163334675417742,883.214136951807,84.1765391954588,-50.0,91,1.33,0.5,5.5,51.6,27.36,-18.08,5
FMR_mfi14<30_pb<=0.25_squeeze_none_h3_mid0_s0.07,mean_rev,8.32,2,146,53.42465753424658,2.652143805246439,1.0132138457280782,1734.6760085316967,80.29505332165698,-22.87581699346405,88,1.23,0.04,1.1,50.0,36.53,-12.55,1
FSQ_mfi14>=55_brk1_mup0_h3_s0.08,squeeze_break,8.32,2,942,45.32908704883227,1.7424114317552204,-0.8492590016665857,343964.67337039456,100.0,-34.57364341085272,90,3.0,0.29,13.3,50.0,42.56,-22.42,12
FMR_mfi14<30_pb<=0.25_squeeze_none_h3_mid1_s0.1,mean_rev,8.31,2,146,54.794520547945204,2.9342480171007423,1.9475051984559233,2594.0177163372523,80.29505332165698,-22.87581699346405,88,1.37,0.0,1.1,48.9,38.03,-13.05,1
FSQ_mfi14>=45_brk0_mup0_h3_s0.08,squeeze_break,8.3,2,1952,46.1577868852459,1.6296857033497893,-0.6571460599301138,481586504.09432185,100.0,-50.0,90,1.91,1.69,6.7,57.8,35.81,-34.21,6
FMR_mfi6<25_pb<=0.0_bw40_none_h3_mid1_s0.07,mean_rev,8.29,2,397,55.41561712846348,1.2374863622813745,1.284795923273574,1277.3182992967902,100.0,-35.61643942105713,89,0.43,1.08,3.4,58.4,21.61,-23.28,3
FMR_mfi14<30_pb<=0.25_none_pb_up_h3_mid0_s0.1,mean_rev,8.29,2,878,56.49202733485193,2.3350974494984724,1.590193312839605,104463422.44530892,100.0,-50.0,90,0.8,0.56,2.2,55.6,30.84,-19.37,2
FMR_mfi14<20_pb<=0.0_none_none_h4_mid1_s0.07,mean_rev,8.29,2,183,55.73770491803278,1.3686486510812634,1.284795923273574,-66.33870563483681,99.33862433862434,-50.0,89,1.39,0.0,1.1,43.8,43.3,-11.09,1
FMR_mfi14<25_pb<=0.0_bw40_none_h3_mid1_s0.1,mean_rev,8.29,2,78,60.256410256410255,2.1868557137501776,1.9232560440380686,314.352972917858,32.60272184943116,-12.489453536060303,81,0.78,0.0,1.2,42.0,23.53,-8.31,1
FMR_mfi6<30_pb<=0.25_none_pb_up_h4_mid0_s0.07,mean_rev,8.28,2,971,57.77548918640577,2.820926432887622,1.9827074802885924,27879035385.80715,100.0,-50.0,90,1.61,1.09,2.2,55.6,31.4,-30.06,2
FMR_mfi6<30_pb<=0.15_bw40_none_h3_mid1_s0.07,mean_rev,8.28,1,1019,53.876349362119726,1.2026745365757057,0.9090931807947955,29302.43158888398,100.0,-50.0,89,2.08,0.64,5.6,52.8,78.77,-25.44,5
FMR_mfi6<25_pb<=0.15_none_pb_up_h4_mid1_s0.1,mean_rev,8.28,1,495,63.23232323232323,3.3106469052165606,2.8301855508094276,24862624.524389494,61.065197428833784,-50.0,90,2.03,0.78,3.3,51.1,36.2,-29.44,3
FMR_mfi14<30_pb<=0.0_none_none_h4_mid0_s0.07,mean_rev,8.28,2,523,57.93499043977055,2.2524317752894256,2.3381300929900872,4441.267507738262,100.0,-50.0,89,1.33,0.67,1.1,55.1,32.85,-23.98,1
FMR_mfi14<30_pb<=0.25_squeeze_none_h3_mid1_s0.07,mean_rev,8.26,2,146,54.109589041095894,2.5170016123843797,1.8152696758333309,1510.7673830962312,80.29505332165698,-22.87581699346405,88,1.38,0.0,1.1,48.9,38.03,-13.05,1
FMR_mfi6<25_pb<=0.15_none_none_h4_mid1_s0.1,mean_rev,8.24,2,2104,55.65589353612167,1.738799125180909,1.1571098733695218,55851889.021985896,100.0,-50.0,91,1.67,0.45,6.6,53.8,50.89,-22.49,6
FMR_mfi14<25_pb<=0.0_bw40_none_h3_mid0_s0.07,mean_rev,8.24,2,78,61.53846153846154,2.527381862183837,1.9232560440380686,429.4915088984829,32.60272184943116,-12.658229189760172,81,0.84,0.0,1.2,39.5,23.53,-8.19,1
FMR_mfi14<25_pb<=0.0_bw40_none_h4_mid1_s0.07,mean_rev,8.23,2,78,57.692307692307686,2.2575355421001033,2.1983429797332144,333.6077224398623,32.60272184943116,-16.184978683994434,81,0.91,0.0,1.2,40.7,23.53,-7.74,1
FSQ_mfi6>=55_brk1_mup1_h3_s0.08,squeeze_break,8.22,2,886,44.69525959367946,1.7038908390853136,-0.9235076777571627,152061.82532883293,100.0,-34.57364341085272,90,3.35,0.38,10.0,52.2,49.37,-26.79,9
FMR_mfi13<20_pb<=0.0_bw40_none_h3_mid0_s0.1,mean_rev,8.22,2,44,68.18181818181817,2.37821916575608,3.1560034530399905,146.71277911295363,20.10968424817854,-12.175633124298347,80,0.59,0.0,0.0,31.2,13.77,-5.3,0
FMR_mfi14<20_pb<=0.0_none_none_h3_mid0_s0.07,mean_rev,8.22,2,184,58.69565217391305,1.458600143159875,1.9512672485198612,-49.27286802857982,61.81383360867483,-50.0,89,1.31,0.0,1.1,42.7,25.85,-11.6,1
FMR_mfi6<20_pb<=0.0_none_none_h2_mid0_s0.07,mean_rev,8.21,2,932,50.0,0.29031058316436076,2.769760309995206e-07,-99.73107653956272,55.311355311355314,-50.0,91,1.54,0.37,0.0,52.7,19.34,-18.26,0
FMR_mfi14<25_pb<=0.15_bw40_none_h3_mid0_s0.07,mean_rev,8.21,2,152,57.23684210526315,2.6251044266278885,0.9464066505419311,2144.2679814118096,61.36919315403424,-19.303797468354432,81,1.13,0.0,2.5,46.9,28.77,-12.06,2
FMR_mfi6<20_pb<=0.0_none_none_h2_mid1_s0.07,mean_rev,8.21,2,932,50.0,0.29031058316436076,2.769760309995206e-07,-99.73107653956272,55.311355311355314,-50.0,91,1.54,0.37,0.0,52.7,19.34,-18.26,0
FMR_mfi6<20_pb<=0.0_none_none_h2_mid0_s0.1,mean_rev,8.2,2,932,50.21459227467812,0.3699707238280813,2.413549415880567e-06,-99.48285253442887,55.311355311355314,-50.0,91,1.52,0.37,0.0,52.7,19.34,-18.26,0
FMR_mfi6<20_pb<=0.0_none_none_h2_mid1_s0.1,mean_rev,8.2,2,932,50.21459227467812,0.3699707238280813,2.413549415880567e-06,-99.48285253442887,55.311355311355314,-50.0,91,1.52,0.37,0.0,52.7,19.34,-18.26,0
FMR_mfi14<25_pb<=0.15_bw40_none_h3_mid1_s0.07,mean_rev,8.2,2,152,57.23684210526315,2.033762752723351,1.0748630418980443,1057.2471173107779,41.80929095354524,-19.303797468354432,81,0.91,0.0,1.2,49.4,20.46,-12.06,1
FMR_mfi6<25_pb<=0.15_bw40_none_h3_mid0_s0.07,mean_rev,8.19,2,835,53.53293413173653,1.3844409667869226,0.7057569471480063,30913.292386953537,100.0,-50.0,89,0.71,1.11,2.2,55.1,25.78,-23.39,2
FMR_mfi6<20_pb<=0.25_squeeze_none_h2_mid0_s0.07,mean_rev,8.19,1,309,47.57281553398058,0.29179899868815506,-0.32787693157873,-65.40428894489061,65.39999211782248,-38.653366583541136,90,2.49,0.58,6.7,54.4,40.6,-26.02,6
FMR_mfi6<20_pb<=0.25_squeeze_none_h2_mid1_s0.07,mean_rev,8.19,1,309,47.57281553398058,0.29179899868815506,-0.32787693157873,-65.40428894489061,65.39999211782248,-38.653366583541136,90,2.49,0.58,6.7,54.4,40.6,-26.02,6
FMR_mfi13<25_pb<=0.0_bw40_none_h4_mid1_s0.07,mean_rev,8.18,1,98,59.183673469387756,1.8275917404679913,2.276145281539921,258.6964534416091,25.96899904390004,-50.0,86,1.68,0.0,2.3,41.9,22.55,-13.79,2
FMR_mfi6<30_pb<=0.15_bw40_pb_up_h4_mid0_s0.07,mean_rev,8.17,2,57,64.91228070175438,5.106366642687997,2.209297247285358,834.0762792172688,69.70297542711185,-27.647713578859832,82,1.5,0.0,2.4,31.7,38.93,-9.97,2
FSQ_mfi14>=55_brk1_mup1_h2_s0.08,squeeze_break,8.16,2,848,44.92924528301887,1.5088781559982718,-0.8291339184644364,57865.93250367082,100.0,-34.57364341085272,90,2.05,0.4,5.6,53.3,32.95,-20.11,5
FSQ_mfi14>=45_brk0_mup1_h3_s0.08,squeeze_break,8.16,1,1711,46.464056107539456,1.8138559001805135,-0.6313074325298595,701733345.9127402,100.0,-50.0,90,3.54,-0.41,8.9,46.7,85.41,-18.26,8
FMR_mfi14<30_pb<=0.25_squeeze_none_h2_mid1_s0.07,mean_rev,8.15,2,147,49.65986394557823,1.7658517929059012,-1.1756095430470737e-06,551.1858419210965,80.29505332165698,-16.756760413622963,87,1.5,0.0,2.3,46.0,43.79,-11.13,2
FMR_mfi14<30_pb<=0.25_squeeze_none_h2_mid0_s0.07,mean_rev,8.15,2,147,49.65986394557823,1.7658517929059012,-1.1756095430470737e-06,551.1858419210965,80.29505332165698,-16.756760413622963,87,1.5,0.0,2.3,46.0,43.79,-11.13,2
FMR_mfi14<25_pb<=0.0_bw40_none_h3_mid1_s0.07,mean_rev,8.14,2,78,58.97435897435898,2.1133991550626825,1.6825617590568887,293.0605254243069,32.60272184943116,-12.658229189760172,81,0.74,0.0,1.2,42.0,23.53,-8.31,1
FMR_mfi14<30_pb<=0.0_none_none_h2_mid0_s0.1,mean_rev,8.12,1,534,52.62172284644194,0.7441833667265555,0.509325383933934,-87.4770374594205,100.0,-50.0,89,3.22,0.19,4.5,51.7,203.08,-27.5,4
FMR_mfi14<30_pb<=0.0_none_none_h2_mid1_s0.1,mean_rev,8.12,1,534,52.62172284644194,0.7441833667265555,0.509325383933934,-87.4770374594205,100.0,-50.0,89,3.22,0.19,4.5,51.7,203.08,-27.5,4
FMR_mfi6<25_pb<=0.15_none_pb_up_h3_mid1_s0.1,mean_rev,8.12,1,500,60.0,2.733649231790303,2.1141803277334947,2511331.9028647216,53.2258064516129,-50.0,89,1.38,1.2,3.4,52.8,32.75,-30.09,3
FMR_mfi6<20_pb<=0.25_none_none_h3_mid1_s0.1,mean_rev,8.12,1,2296,53.09233449477352,1.0688216420584027,0.7466594362230294,2626.921908987464,100.0,-50.0,91,2.13,1.15,9.9,56.0,44.78,-32.91,9
FMR_mfi14<25_pb<=0.25_bw40_none_h3_mid0_s0.1,mean_rev,8.11,2,199,54.773869346733676,1.8133670513016884,0.7874015748031482,1088.1164594998338,61.36919315403424,-22.854291417165673,83,1.0,0.0,1.2,49.4,27.66,-12.06,1
FMR_mfi14<20_pb<=0.25_none_none_h4_mid1_s0.07,mean_rev,8.11,2,660,58.93939393939394,2.218201892795662,2.0645635112232164,318654.90202836663,99.33862433862434,-50.0,90,1.52,0.47,3.3,52.2,29.21,-22.95,3
FMR_mfi13<25_pb<=0.0_bw40_none_h4_mid1_s0.1,mean_rev,8.11,1,98,59.183673469387756,1.775021943545567,2.276145281539921,239.03137146540482,25.96899904390004,-50.0,86,1.62,0.0,2.3,41.9,22.55,-13.79,2
FSQ_mfi6>=45_brk0_mup0_h2_s0.12,squeeze_break,8.1,2,1992,48.04216867469879,1.2738155732219851,-0.3145535162638602,18084908.553452995,100.0,-50.0,90,1.98,1.57,7.8,57.8,33.86,-35.18,7
FMR_mfi14<30_pb<=0.25_bw40_none_h3_mid0_s0.07,mean_rev,8.09,2,413,55.205811138014525,1.681252431048919,1.013421557494576,9335.548084259444,87.16981132075472,-44.9122797287017,89,0.89,0.77,1.1,53.9,38.69,-21.64,1
FMR_mfi14<25_pb<=0.25_none_both_h4_mid1_s0.1,mean_rev,8.06,2,444,61.261261261261254,2.298705738589153,2.4066550820874277,87102.78950287505,80.9123649459784,-50.0,90,1.05,0.99,2.2,55.6,36.13,-28.2,2
FMR_mfi14<30_pb<=0.25_none_pb_up_h3_mid1_s0.1,mean_rev,8.05,2,878,57.744874715261965,2.117363655094314,1.590193312839605,22849938.85244833,100.0,-50.0,90,0.52,0.52,1.1,54.4,22.37,-18.37,1
FWALK_mfi14>=55_pb>=0.8_mup1_h4,band_walk,8.03,2,2715,46.07734806629834,2.5619672892274066,-0.8555121030119239,3.069334458484598e+18,100.0,-50.0,91,1.63,0.41,3.3,51.6,53.1,-17.94,3
FMR_mfi14<25_pb<=0.0_bw40_none_h4_mid1_s0.1,mean_rev,8.03,2,78,57.692307692307686,2.25818896194385,2.1983429797332144,333.4879583187254,32.60272184943116,-16.184978683994434,81,0.84,0.0,1.2,39.5,23.53,-7.74,1
FMR_mfi6<30_pb<=0.0_bw40_none_h4_mid0_s0.1,mean_rev,8.03,2,455,53.62637362637363,1.5490137449289156,0.8720975965067712,3977.3604943830533,100.0,-40.84507035263212,89,0.94,0.69,0.0,60.7,19.22,-24.18,0
FMR_mfi14<20_pb<=0.0_none_none_h3_mid0_s0.1,mean_rev,8.02,2,184,59.2391304347826,1.4147354823164653,2.1046882037614956,-54.612550351065615,61.81383360867483,-50.0,89,1.2,0.0,1.1,41.6,25.85,-11.6,1
FMR_mfi13<25_pb<=0.25_none_both_h4_mid1_s0.1,mean_rev,8.01,2,530,60.18867924528302,2.5141344737413602,2.1570922322538655,816873.9474313308,80.9123649459784,-50.0,90,1.53,0.16,5.6,51.1,44.39,-20.34,5
FMR_mfi14<20_pb<=0.0_none_none_h4_mid1_s0.1,mean_rev,8.01,2,183,56.284153005464475,1.3299808324177058,1.5472312703582958,-69.64100740771084,99.33862433862434,-50.0,89,1.25,0.0,1.1,42.7,43.3,-11.29,1
FMR_mfi6<20_pb<=0.25_bw40_none_h4_mid1_s0.07,mean_rev,7.96,2,876,52.28310502283106,0.8608228737537875,0.7232510343849197,358.27204540103025,66.79999557029998,-50.0,89,1.38,0.76,1.1,53.9,45.94,-23.95,1
FMR_mfi6<30_pb<=0.25_none_both_h4_mid1_s0.07,mean_rev,7.96,2,485,62.47422680412371,3.372102057433605,2.716049382716057,26092247.83030103,81.3989239046887,-50.0,90,0.92,0.96,1.1,57.8,21.39,-29.2,1
FSQ_mfi14>=50_brk1_mup0_h2_s0.08,squeeze_break,7.95,2,978,45.603271983640084,1.4088961777375335,-0.7307809007656207,90861.15610125716,100.0,-34.57364341085272,90,2.48,0.31,8.9,52.2,46.59,-22.59,8
FMR_mfi14<30_pb<=0.0_bw40_none_h3_mid1_s0.1,mean_rev,7.95,2,145,58.620689655172406,1.7828626283461484,1.9417501833142392,673.9460813308941,32.60272184943116,-21.43684086837576,86,0.47,0.0,0.0,47.7,13.27,-10.37,0
FSQ_mfi14>=45_brk1_mup1_h3_s0.08,squeeze_break,7.95,1,889,44.99437570303712,1.8712728730928843,-0.8474570261180592,551877.4268642969,100.0,-34.57364341085272,90,5.2,-0.29,18.9,47.8,85.41,-30.47,17
FMR_mfi13<25_pb<=0.0_none_none_h4_mid0_s0.1,mean_rev,7.94,2,400,55.50000000000001,1.596242605424338,1.4830183341792091,-13.83745272720185,99.33862433862434,-50.0,89,1.66,0.32,2.2,53.9,30.34,-22.63,2
FMR_mfi6<20_pb<=0.25_bw40_none_h4_mid0_s0.07,mean_rev,7.94,2,858,50.6993006993007,1.1060576687166879,0.3291315544383,1248.6269523802723,69.70297542711185,-50.0,89,1.53,1.17,3.4,53.9,30.38,-28.41,3
FMR_mfi13<30_pb<=0.25_squeeze_none_h2_mid0_s0.1,mean_rev,7.93,1,198,50.0,1.5394423829906043,0.09305210918114648,446.45950489992146,80.29505332165698,-38.34115646730751,89,3.26,0.08,6.7,50.6,84.0,-26.02,6
FMR_mfi13<30_pb<=0.25_squeeze_none_h2_mid1_s0.1,mean_rev,7.93,1,198,50.0,1.5394423829906043,0.09305210918114648,446.45950489992146,80.29505332165698,-38.34115646730751,89,3.26,0.08,6.7,50.6,84.0,-26.02,6
FMR_mfi14<30_pb<=0.15_bw40_none_h4_mid1_s0.1,mean_rev,7.93,2,309,58.89967637540453,2.1797239634113597,1.5936075248787818,14781.020117647464,87.16981132075472,-26.755447722225924,88,0.59,0.54,0.0,53.4,15.77,-19.54,0
FMR_mfi14<30_pb<=0.0_bw40_none_h3_mid0_s0.1,mean_rev,7.92,2,145,59.310344827586206,2.089813991949616,2.0011707318801752,1049.7160688938018,32.60272184943116,-21.43684086837576,86,0.5,0.0,0.0,46.5,10.44,-10.37,0
FMR_mfi13<20_pb<=0.15_bw40_none_h4_mid0_s0.1,mean_rev,7.92,1,96,53.125,2.505002729613738,0.4113730853106734,373.93788888756336,51.80503800952485,-26.755447722225924,80,2.1,0.0,3.8,40.0,56.0,-14.27,3
FMR_mfi6<30_pb<=0.15_bw40_pb_up_h4_mid0_s0.1,mean_rev,7.89,2,57,64.91228070175438,5.381533661566884,2.8428196412388917,996.5833381145318,69.70297542711185,-27.647713578859832,82,1.37,0.0,1.2,30.5,38.93,-9.97,1
FMR_mfi14<30_pb<=0.15_squeeze_none_h4_mid0_s0.1,mean_rev,7.89,2,78,57.692307692307686,4.276503297043019,1.156720299331615,1207.3210277897704,61.71122994652407,-22.87581699346405,87,1.39,0.0,3.4,37.9,24.55,-10.93,3
FMR_mfi6<25_pb<=0.0_bw40_none_h4_mid0_s0.1,mean_rev,7.88,2,389,52.44215938303341,1.4114006698456705,0.5934734503340033,1570.904483794725,100.0,-35.61643942105713,89,0.2,0.68,0.0,57.3,16.53,-18.23,0
FMR_mfi13<30_pb<=0.15_none_both_h4_mid1_s0.07,mean_rev,7.88,2,340,61.47058823529412,3.530381016435867,2.271207496103911,429800.63380360714,81.3989239046887,-50.0,90,1.88,0.0,4.4,47.8,34.65,-20.37,4
FMR_mfi14<25_pb<=0.15_bw40_none_h3_mid1_s0.1,mean_rev,7.87,2,152,57.89473684210527,1.9863456747743768,1.2000216801083985,948.4571244171841,41.80929095354524,-22.854291417165673,81,0.7,0.0,0.0,48.1,14.77,-12.06,0
FMR_mfi13<20_pb<=0.15_bw40_none_h4_mid1_s0.1,mean_rev,7.87,1,96,55.208333333333336,1.6065525613648661,1.329047465620925,159.2970842101384,50.68493150684932,-26.755447722225924,80,1.51,0.0,1.2,41.2,25.74,-12.4,1
FMR_mfi13<25_pb<=0.25_bw40_none_h4_mid0_s0.1,mean_rev,7.87,1,262,52.67175572519084,1.532418790065076,0.4113730853106734,447.7956869081237,61.71122994652407,-50.0,87,1.54,0.36,2.3,51.7,38.67,-20.4,2
FMR_mfi14<25_pb<=0.25_none_both_h3_mid0_s0.07,mean_rev,7.86,2,447,56.152125279642064,2.4147752084351386,1.4802934163328008,112241.70625607052,81.3989239046887,-50.0,90,1.46,0.52,3.3,51.1,39.57,-22.66,3
FMR_mfi14<20_pb<=0.15_bw40_none_h3_mid1_s0.1,mean_rev,7.85,2,71,61.97183098591549,2.488660665458457,1.4603616133518793,289.88554710707774,50.68493150684932,-22.854291417165673,80,1.01,0.0,1.2,31.2,27.71,-7.19,1
FMR_mfi14<25_pb<=0.25_none_both_h3_mid1_s0.1,mean_rev,7.84,2,444,58.55855855855856,1.9871044953315085,1.9249286602437188,26698.142894404027,80.9123649459784,-50.0,90,1.12,0.38,2.2,53.3,39.75,-21.39,2
